"Ateneo","Anno accademico","Classe","Nome Corso","ID Indicatore","Descrizione indicatore","Numeratore"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","4.000"
"Telematica Niccolò Cusano","2024","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","14.000"
"Telematica Niccolò Cusano","2025","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","85.000"
"Telematica Niccolò Cusano","2025","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC00b","Immatricolati puri ** (L; LMCU)","46.000"
"Telematica Niccolò Cusano","2025","L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","27.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","344.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","134.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","102.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","71.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","32.000"
"Telematica e-Campus","2020","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","79.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","356.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","136.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","185.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","52.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","18.000"
"Telematica e-Campus","2021","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","60.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","381.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","137.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","226.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","54.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","17.000"
"Telematica e-Campus","2022","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","61.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","453.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","181.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","248.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","85.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","38.000"
"Telematica e-Campus","2023","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","94.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","505.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","197.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","209.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","53.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","28.000"
"Telematica e-Campus","2024","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","60.000"
"Telematica e-Campus","2025","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","446.000"
"Telematica e-Campus","2025","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","223.000"
"Telematica e-Campus","2025","L-8 - Ingegneria dell'informazione","0130106200800002 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","284.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","818.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00b","Immatricolati puri ** (L; LMCU)","268.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","50.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","210.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","1.000"
"Telematica Universitas Mercatorum","2020","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","215.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","1,030.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00b","Immatricolati puri ** (L; LMCU)","417.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","172.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","293.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","12.000"
"Telematica Universitas Mercatorum","2021","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","308.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","891.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00b","Immatricolati puri ** (L; LMCU)","333.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","393.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","256.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","179.000"
"Telematica Universitas Mercatorum","2022","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","266.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","1,163.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00b","Immatricolati puri ** (L; LMCU)","431.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","725.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","321.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","177.000"
"Telematica Universitas Mercatorum","2023","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","335.000"
"Telematica Universitas Mercatorum","2024","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","1,249.000"
"Telematica Universitas Mercatorum","2024","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC00b","Immatricolati puri ** (L; LMCU)","470.000"
"Telematica Universitas Mercatorum","2024","L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","876.000"
